123 1662720794 0,800000 -1,000000 -101,000000 0,000000 0,000000
123 1662720795 0,800000 -1,000000 -101,000000 0,000000 0,000000
123 1662720796 0,800000 -1,000000 -101,000000 0,000000 0,000000
123 1662720797 0,800000 -1,000000 -101,000000 0,000000 0,000000
123 1662720798 0,800000 -1,000000 -101,000000 0,000000 0,000000
123 1662720799 1,000000 -1,000000 -101,000000 0,000000 0,000000
123 1662720800 1,000000 -1,000000 -101,000000 0,000000 0,000000
137 1662720799 0,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720800 0,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720801 1,000000 -1,000000 -101,000000 0,000000 0,000000
123 1662720802 1,000000 -1,000000 -101,000000 0,000000 0,000000
123 1662720803 1,000000 -1,000000 -101,000000 0,000000 0,000000
123 1662720804 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720805 1,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720801 0,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720802 0,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720803 0,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720804 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720805 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720806 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720807 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720808 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720809 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720810 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720806 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720807 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720808 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720809 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720810 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720811 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720812 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720813 1,200000 -1,000000 -101,000000 0,000000 0,000000
123 1662720814 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720815 1,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720811 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720812 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720813 1,200000 -1,000000 -101,000000 0,000000 0,000000
137 1662720814 1,400000 -1,000000 -101,000000 0,000000 0,000000
137 1662720815 1,400000 -1,000000 -101,000000 0,000000 0,000000
123 1662720816 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720817 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720818 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720819 1,600000 -1,000000 -101,000000 0,000000 0,000000
123 1662720820 1,600000 -1,000000 -101,000000 0,000000 0,000000
137 1662720816 1,400000 -1,000000 -101,000000 0,000000 0,000000
137 1662720817 1,400000 -1,000000 -101,000000 0,000000 0,000000
137 1662720818 1,400000 -1,000000 -101,000000 0,000000 0,000000
137 1662720819 1,400000 -1,000000 -101,000000 0,000000 0,000000
137 1662720820 1,400000 -1,000000 -101,000000 0,000000 0,000000
