187 1662721183 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721182 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721181 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721180 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721179 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721173 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721172 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721171 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721170 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721169 0,200000 -1,000000 0,200000 0,200000 0,000000
187 1662721169 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721170 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721171 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721172 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721173 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721179 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721180 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721181 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721182 0,200000 -1,000000 -101,000000 0,000000 0,000000
187 1662721183 0,200000 -1,000000 -101,000000 0,000000 0,000000
