194 1663841855 0,400000 -1,000000 0,400000 0,400000 0,032000
194 1663841854 0,400000 -1,000000 0,400000 0,400000 0,032000
194 1663841853 0,400000 -1,000000 0,400000 0,400000 0,032000
194 1663841852 0,400000 -1,000000 0,400000 0,400000 0,032000
194 1663841851 0,400000 -1,000000 0,400000 0,400000 0,032000
194 1663841851 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663841852 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663841853 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663841854 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663841855 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663842356 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842357 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842358 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842359 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842360 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842371 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842372 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842373 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842374 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663842375 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843206 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843207 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843208 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843209 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843210 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843306 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663843307 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663843308 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663843309 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663843310 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663843656 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843657 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843658 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843659 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843660 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843921 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843922 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843923 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843924 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663843925 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663844456 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663844457 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663844458 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663844459 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663844460 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663845626 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663845627 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663845628 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663845629 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663845630 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846236 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846237 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846238 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846239 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846240 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846501 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846502 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846503 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846504 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846505 0,400000 -1,000000 -101,000000 0,000000 0,000000
194 1663846736 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846737 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846738 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846739 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846740 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846756 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846757 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846758 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846759 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663846760 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847076 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847077 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847078 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847079 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847080 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847586 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847587 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847588 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847589 0,200000 -1,000000 -101,000000 0,000000 0,000000
194 1663847590 0,200000 -1,000000 -101,000000 0,000000 0,000000
