200 1663843080 0,200000 -1,000000 0,200000 0,200000 0,008000
200 1663843079 0,200000 -1,000000 0,200000 0,200000 0,008000
200 1663843078 0,200000 -1,000000 0,200000 0,200000 0,008000
200 1663843077 0,200000 -1,000000 0,200000 0,200000 0,008000
200 1663843076 0,200000 -1,000000 0,200000 0,200000 0,008000
205 1663843080 0,200000 -1,000000 0,200000 0,200000 0,008000
205 1663843079 0,200000 -1,000000 0,200000 0,200000 0,008000
205 1663843078 0,200000 -1,000000 0,200000 0,200000 0,008000
205 1663843077 0,200000 -1,000000 0,200000 0,200000 0,008000
205 1663843076 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843080 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843079 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843078 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843077 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843076 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663843076 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663843077 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663843078 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663843079 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663843080 0,200000 -1,000000 -101,000000 0,000000 0,000000
211 1663844315 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1663844314 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1663844313 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1663844312 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1663844311 0,200000 -1,000000 0,200000 0,200000 0,008000
213 1663844315 0,200000 -1,000000 0,200000 0,200000 0,008000
213 1663844314 0,200000 -1,000000 0,200000 0,200000 0,008000
213 1663844313 0,200000 -1,000000 0,200000 0,200000 0,008000
213 1663844312 0,200000 -1,000000 0,200000 0,200000 0,008000
213 1663844311 0,200000 -1,000000 0,200000 0,200000 0,008000
203 1663844311 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663844312 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663844313 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663844314 0,200000 -1,000000 -101,000000 0,000000 0,000000
203 1663844315 0,200000 -1,000000 -101,000000 0,000000 0,000000
205 1663843076 0,200000 -1,000000 -101,000000 0,000000 0,000000
205 1663843077 0,200000 -1,000000 -101,000000 0,000000 0,000000
205 1663843078 0,200000 -1,000000 -101,000000 0,000000 0,000000
205 1663843079 0,200000 -1,000000 -101,000000 0,000000 0,000000
205 1663843080 0,200000 -1,000000 -101,000000 0,000000 0,000000
217 1663846460 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1663846459 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1663846458 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1663846457 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1663846456 0,200000 -1,000000 0,200000 0,200000 0,008000
