140 1663841417 0,000000 0,000000 -101,000000 0,000000 0,000000
140 1663841418 0,000000 0,000000 -101,000000 0,000000 0,000000
140 1663841419 0,000000 0,000000 -101,000000 0,000000 0,000000
140 1663841420 0,000000 0,000000 -101,000000 0,000000 0,000000
140 1663841421 4,000000 0,200000 0,800000 0,800000 -20,200000
140 1663841422 4,000000 0,200000 1,600000 1,600000 -20,200000
140 1663841423 4,000000 0,200000 2,400000 2,400000 -20,200000
140 1663841424 4,000000 0,200000 3,200000 3,200000 -20,200000
140 1663841425 4,000000 0,200000 4,000000 4,000000 -20,200000
140 1663841426 1,000000 0,400000 4,400000 4,400000 -20,200000
140 1663841427 1,000000 0,400000 4,800000 4,800000 -20,200000
140 1663841428 1,000000 0,400000 5,200000 5,200000 -20,200000
140 1663841429 1,000000 0,400000 5,600000 5,600000 -20,200000
140 1663841430 1,000000 0,400000 6,000000 6,000000 -20,200000
140 1663841431 0,500000 0,800000 6,400000 6,400000 -20,200000
140 1663841432 0,500000 0,800000 6,800000 6,800000 -20,200000
140 1663841433 0,500000 0,800000 7,200000 7,200000 -20,200000
140 1663841434 0,500000 0,800000 7,600000 7,600000 -20,200000
140 1663841435 0,500000 0,800000 8,000000 8,000000 -20,200000
140 1663841436 -0,166667 1,200000 7,800000 7,800000 -20,200000
140 1663841437 -0,166667 1,200000 7,600000 7,600000 -20,200000
140 1663841438 -0,166667 1,200000 7,400000 7,400000 -20,200000
140 1663841439 -0,166667 1,200000 7,200000 7,200000 -20,200000
140 1663841440 -0,166667 1,200000 7,000000 7,000000 -20,200000
140 1663841441 0,250000 1,600000 7,400000 7,400000 -20,200000
140 1663841442 0,250000 1,600000 7,800000 7,800000 -20,200000
140 1663841443 0,250000 1,600000 8,200000 8,200000 -20,200000
140 1663841444 0,250000 1,600000 8,600000 8,600000 -20,200000
140 1663841445 0,250000 1,600000 9,000000 9,000000 -20,200000
140 1663841446 0,083333 2,400000 9,200000 9,200000 -20,200000
140 1663841447 0,083333 2,400000 9,400000 9,400000 -20,200000
140 1663841448 0,083333 2,400000 9,600000 9,600000 -20,200000
140 1663841449 0,083333 2,400000 9,800000 9,800000 -20,200000
140 1663841450 0,083333 2,400000 10,000000 10,000000 -20,200000
140 1663841451 0,000000 3,400000 10,000000 10,000000 -20,200000
140 1663841452 0,000000 3,400000 10,000000 10,000000 -20,200000
140 1663841453 0,000000 3,400000 10,000000 10,000000 -20,200000
140 1663841454 0,000000 3,400000 10,000000 10,000000 -20,200000
140 1663841455 0,000000 3,400000 10,000000 10,000000 -20,200000
140 1663841456 0,111111 3,600000 10,400000 10,400000 -20,200000
140 1663841457 0,111111 3,600000 10,800000 10,800000 -20,200000
140 1663841458 0,111111 3,600000 11,200000 11,200000 -20,200000
140 1663841459 0,111111 3,600000 11,600000 11,600000 -20,200000
140 1663841460 0,111111 3,600000 12,000000 12,000000 -20,200000
140 1663841461 -0,047619 4,200000 11,800000 11,800000 -20,200000
140 1663841462 -0,047619 4,200000 11,600000 11,600000 -20,200000
140 1663841463 -0,047619 4,200000 11,400000 11,400000 -20,200000
140 1663841464 -0,047619 4,200000 11,200000 11,200000 -20,200000
140 1663841465 -0,047619 4,200000 11,000000 11,000000 -20,200000
140 1663841466 0,090909 4,400000 11,400000 11,400000 -20,200000
140 1663841467 0,090909 4,400000 11,800000 11,800000 -20,200000
140 1663841468 0,090909 4,400000 12,200000 12,200000 -20,200000
140 1663841469 0,090909 4,400000 12,600000 12,600000 -20,200000
