118 1662720789 0,054757 0,200000 0,054757 0,054757 0,000600
115 1662720789 0,000179 0,200000 0,000179 0,000179 0,000000
115 1662720790 0,000179 0,200000 0,000179 0,000179 0,000000
118 1662720790 0,054757 0,200000 0,054757 0,054757 0,000600
118 1662720791 0,054757 0,200000 0,054757 0,054757 0,000600
115 1662720791 0,000179 0,200000 0,000179 0,000179 0,000000
118 1662720792 0,054757 0,200000 0,054757 0,054757 0,000600
115 1662720792 0,000179 0,200000 0,000179 0,000179 0,000000
118 1662720793 0,054757 0,200000 0,054757 0,054757 0,000600
115 1662720793 0,000179 0,200000 0,000179 0,000179 0,000000
121 1662720794 0,085037 0,200000 0,085037 0,085037 0,001446
121 1662720795 0,085037 0,200000 0,085037 0,085037 0,001446
121 1662720796 0,085037 0,200000 0,085037 0,085037 0,001446
121 1662720797 0,085037 0,200000 0,085037 0,085037 0,001446
121 1662720798 0,085037 0,200000 0,085037 0,085037 0,001446
118 1662720799 0,054142 0,200000 0,054142 0,054142 0,000586
115 1662720799 0,000182 0,200000 0,000182 0,000182 0,000000
136 1662720799 0,091393 0,200000 0,091393 0,091393 0,001671
118 1662720800 0,054142 0,200000 0,054142 0,054142 0,000586
115 1662720800 0,000182 0,200000 0,000182 0,000182 0,000000
136 1662720800 0,091393 0,200000 0,091393 0,091393 0,001671
118 1662720801 0,054142 0,200000 0,054142 0,054142 0,000586
115 1662720801 0,000182 0,200000 0,000182 0,000182 0,000000
136 1662720801 0,091393 0,200000 0,091393 0,091393 0,001671
118 1662720802 0,054142 0,200000 0,054142 0,054142 0,000586
115 1662720802 0,000182 0,200000 0,000182 0,000182 0,000000
136 1662720802 0,091393 0,200000 0,091393 0,091393 0,001671
118 1662720803 0,054142 0,200000 0,054142 0,054142 0,000586
115 1662720803 0,000182 0,200000 0,000182 0,000182 0,000000
136 1662720803 0,091393 0,200000 0,091393 0,091393 0,001671
121 1662720804 0,080015 0,200000 0,080015 0,080015 0,001280
140 1662720804 0,035623 0,200000 0,035623 0,035623 0,000254
