125 1662720794 2495,800000 -1,000000 -101,000000 0,000000 0,000000
125 1662720795 2495,800000 -1,000000 -101,000000 0,000000 0,000000
125 1662720796 2495,800000 -1,000000 -101,000000 0,000000 0,000000
125 1662720797 2495,800000 -1,000000 -101,000000 0,000000 0,000000
125 1662720798 2495,800000 -1,000000 -101,000000 0,000000 0,000000
125 1662720799 1574,600000 -1,000000 -101,000000 0,000000 0,000000
125 1662720800 1574,600000 -1,000000 -101,000000 0,000000 0,000000
125 1662720801 1574,600000 -1,000000 -101,000000 0,000000 0,000000
125 1662720802 1574,600000 -1,000000 -101,000000 0,000000 0,000000
125 1662720803 1574,600000 -1,000000 -101,000000 0,000000 0,000000
125 1662720804 4532,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720805 4532,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720806 4532,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720807 4532,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720808 4532,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720809 2119,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720810 2119,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720811 2119,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720812 2119,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720813 2119,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720814 5133,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720815 5133,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720816 5133,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720817 5133,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720818 5133,200000 -1,000000 -101,000000 0,000000 0,000000
125 1662720819 2916,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720820 2916,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720821 2916,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720822 2916,400000 -1,000000 -101,000000 0,000000 0,000000
125 1662720823 2916,400000 -1,000000 -101,000000 0,000000 0,000000
