29 1664213539 2495,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213540 2495,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213541 2495,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213542 2495,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213543 2495,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213544 1574,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213545 1574,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213546 1574,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213547 1574,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213548 1574,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213549 4530,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213550 4530,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213551 4530,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213552 4530,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213553 4530,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213554 2117,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213555 2117,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213556 2117,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213557 2117,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213558 2117,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213559 5133,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213560 5133,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213561 5133,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213562 5133,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213563 5133,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213564 2914,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213565 2914,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213566 2914,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213567 2914,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213568 2914,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213569 17341,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213570 17341,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213571 17341,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213572 17341,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213573 17341,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213574 2687,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213575 2687,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213576 2687,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213577 2687,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213578 2687,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213579 9438,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213580 9438,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213581 9438,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213582 9438,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213583 9438,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213584 6940,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213585 6940,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213586 6940,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213587 6940,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213588 6940,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213589 4532,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213590 4532,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213591 4532,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213592 4532,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213593 4532,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213594 2118,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213595 2118,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213596 2118,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213597 2118,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213598 2118,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213599 7628,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213600 7628,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213601 7628,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213602 7628,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213603 7628,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213604 5982,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213605 5982,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213606 5982,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213607 5982,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213608 5982,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213609 11570,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213610 11570,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213611 11570,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213612 11570,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213613 11570,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213614 4240,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213615 4240,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213616 4240,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213617 4240,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213618 4240,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213619 10125,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213620 10125,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213621 10125,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213622 10125,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213623 10125,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213624 6066,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213625 6066,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213626 6066,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213627 6066,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213628 6066,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213629 27678,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213630 27678,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213631 27678,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213632 27678,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213633 27678,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213634 11315,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213635 11315,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213636 11315,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213637 11315,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213638 11315,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213639 11250,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213640 11250,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213641 11250,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213642 11250,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213643 11250,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213644 3983,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213645 3983,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213646 3983,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213647 3983,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213648 3983,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213649 8734,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213650 8734,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213651 8734,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213652 8734,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213653 8734,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213654 3459,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213655 3459,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213656 3459,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213657 3459,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213658 3459,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213659 12710,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213660 12710,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213661 12710,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213662 12710,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213663 12710,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213664 6766,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213665 6766,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213666 6766,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213667 6766,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213668 6766,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213669 31793,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213670 31793,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213671 31793,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213672 31793,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213673 31793,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213674 6853,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213675 6853,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213676 6853,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213677 6853,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213678 6853,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213679 25681,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213680 25681,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213681 25681,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213682 25681,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213683 25681,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213684 17964,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213685 17964,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213686 17964,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213687 17964,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213688 17964,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213689 13922,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213690 13922,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213691 13922,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213692 13922,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213693 13922,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213694 15292,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213695 15292,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213696 15292,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213697 15292,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213698 15292,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213699 15909,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213700 15909,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213701 15909,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213702 15909,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213703 15909,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213704 8641,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213705 8641,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213706 8641,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213707 8641,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213708 8641,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213709 18316,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213710 18316,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213711 18316,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213712 18316,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213713 18316,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213714 8647,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213715 8647,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213716 8647,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213717 8647,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213718 8647,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213719 20713,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213720 20713,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213721 20713,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213722 20713,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213723 20713,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213724 12255,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213725 12255,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213726 12255,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213727 12255,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213728 12255,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213729 45192,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213730 45192,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213731 45192,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213732 45192,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213733 45192,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213734 35243,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213735 35243,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213736 35243,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213737 35243,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213738 35243,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213739 19746,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213740 19746,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213741 19746,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213742 19746,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213743 19746,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213744 7637,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213745 7637,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213746 7637,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213747 7637,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213748 7637,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213749 17587,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213750 17587,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213751 17587,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213752 17587,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213753 17587,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213754 18430,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213755 18430,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213756 18430,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213757 18430,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213758 18430,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213759 22313,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213760 22313,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213761 22313,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213762 22313,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213763 22313,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213764 12489,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213765 12489,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213766 12489,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213767 12489,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213768 12489,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213769 36894,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213770 36894,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213771 36894,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213772 36894,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213773 36894,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213774 14105,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213775 14105,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213776 14105,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213777 14105,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213778 14105,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213779 38746,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213780 38746,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213781 38746,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213782 38746,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213783 38746,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213784 40884,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213785 40884,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213786 40884,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213787 40884,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213788 40884,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213789 24442,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213790 24442,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213791 24442,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213792 24442,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213793 24442,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213794 31495,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213795 31495,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213796 31495,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213797 31495,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213798 31495,000000 -1,000000 -101,000000 0,000000 0,000000
29 1664213799 23706,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213800 23706,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213801 23706,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213802 23706,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213803 23706,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213804 10719,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213805 10719,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213806 10719,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213807 10719,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213808 10719,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213809 19108,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213810 19108,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213811 19108,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213812 19108,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213813 19108,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213814 19383,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213815 19383,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213816 19383,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213817 19383,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213818 19383,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213819 30173,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213820 30173,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213821 30173,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213822 30173,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213823 30173,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213824 24158,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213825 24158,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213826 24158,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213827 24158,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213828 24158,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213829 59078,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213830 59078,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213831 59078,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213832 59078,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213833 59078,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213834 46234,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213835 46234,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213836 46234,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213837 46234,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213838 46234,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213839 24739,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213840 24739,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213841 24739,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213842 24739,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213843 24739,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213844 19768,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213845 19768,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213846 19768,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213847 19768,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213848 19768,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213849 19488,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213850 19488,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213851 19488,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213852 19488,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213853 19488,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213854 31780,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213855 31780,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213856 31780,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213857 31780,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213858 31780,600000 -1,000000 -101,000000 0,000000 0,000000
29 1664213859 24439,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213860 24439,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213861 24439,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213862 24439,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213863 24439,400000 -1,000000 -101,000000 0,000000 0,000000
29 1664213864 17021,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213865 17021,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213866 17021,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213867 17021,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213868 17021,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213869 43224,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213870 43224,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213871 43224,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213872 43224,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213873 43224,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213874 20540,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213875 20540,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213876 20540,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213877 20540,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213878 20540,800000 -1,000000 -101,000000 0,000000 0,000000
29 1664213879 53778,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213880 53778,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213881 53778,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213882 53778,200000 -1,000000 -101,000000 0,000000 0,000000
29 1664213883 53778,200000 -1,000000 -101,000000 0,000000 0,000000
