offline_datapoint_3 1663841444 2,117
offline_datapoint_6 1663841444 587,899
offline_datapoint_7 1663841444 0,126
offline_datapoint_2 1663841444 0,000
offline_datapoint_4 1663841444 0,130
offline_datapoint_5 1663841444 0,548
offline_datapoint_1 1663841447 18,188
offline_datapoint_0 1663841449 7162826752,000
offline_datapoint_3 1663841447 1,667
offline_datapoint_6 1663841447 539,879
offline_datapoint_7 1663841447 0,130
offline_datapoint_2 1663841447 0,000
offline_datapoint_4 1663841447 0,326
offline_datapoint_5 1663841447 0,735
offline_datapoint_1 1663841450 18,220
offline_datapoint_0 1663841452 7175311360,000
offline_datapoint_3 1663841450 4,512
offline_datapoint_6 1663841450 707,745
offline_datapoint_7 1663841450 0,326
offline_datapoint_2 1663841450 0,000
offline_datapoint_4 1663841450 0,251
offline_datapoint_5 1663841450 0,498
offline_datapoint_1 1663841453 18,207
offline_datapoint_0 1663841455 7170273280,000
offline_datapoint_3 1663841453 1,953
offline_datapoint_6 1663841453 522,686
offline_datapoint_7 1663841453 0,251
offline_datapoint_2 1663841453 0,068
offline_datapoint_4 1663841453 2,077
offline_datapoint_5 1663841453 1,509
offline_datapoint_1 1663841456 18,130
offline_datapoint_0 1663841458 7139897344,000
offline_datapoint_3 1663841456 1,765
offline_datapoint_6 1663841456 582,291
offline_datapoint_7 1663841456 2,008
offline_datapoint_2 1663841456 0,000
offline_datapoint_4 1663841456 0,186
offline_datapoint_5 1663841456 0,560
offline_datapoint_1 1663841459 18,040
offline_datapoint_0 1663841461 7104466944,000
offline_datapoint_3 1663841459 2,773
offline_datapoint_6 1663841459 648,648
offline_datapoint_7 1663841459 0,186
offline_datapoint_2 1663841459 0,000
offline_datapoint_4 1663841459 0,130
offline_datapoint_5 1663841459 0,534
offline_datapoint_1 1663841462 18,039
offline_datapoint_0 1663841464 7103852544,000
offline_datapoint_3 1663841462 1,513
offline_datapoint_6 1663841462 492,859
offline_datapoint_7 1663841462 0,130
offline_datapoint_2 1663841462 0,000
offline_datapoint_4 1663841462 0,182
offline_datapoint_5 1663841462 0,469
offline_datapoint_1 1663841465 18,039
offline_datapoint_0 1663841467 7103795200,000
offline_datapoint_3 1663841465 2,270
offline_datapoint_6 1663841465 570,102
offline_datapoint_7 1663841465 0,182
offline_datapoint_2 1663841465 0,000
offline_datapoint_4 1663841465 0,256
offline_datapoint_5 1663841465 0,685
offline_datapoint_1 1663841468 18,066
offline_datapoint_0 1663841470 7114502144,000
offline_datapoint_3 1663841468 2,618
offline_datapoint_6 1663841468 548,483
offline_datapoint_7 1663841468 0,256
offline_datapoint_2 1663841468 0,069
offline_datapoint_4 1663841468 0,287
offline_datapoint_5 1663841468 0,333
offline_datapoint_1 1663841471 18,058
offline_datapoint_0 1663841473 7111344128,000
offline_datapoint_3 1663841471 1,105
offline_datapoint_6 1663841471 536,737
offline_datapoint_7 1663841471 0,218
offline_datapoint_2 1663841471 0,000
offline_datapoint_4 1663841471 0,180
offline_datapoint_5 1663841471 0,489
offline_datapoint_1 1663841474 18,056
offline_datapoint_0 1663841476 7110545408,000
offline_datapoint_3 1663841474 2,048
offline_datapoint_6 1663841474 596,374
offline_datapoint_7 1663841474 0,180
offline_datapoint_2 1663841474 0,000
offline_datapoint_4 1663841474 0,219
offline_datapoint_5 1663841474 0,574
offline_datapoint_1 1663841477 18,051
offline_datapoint_0 1663841479 7108608000,000
offline_datapoint_3 1663841477 0,818
offline_datapoint_6 1663841477 464,614
offline_datapoint_7 1663841477 0,219
offline_datapoint_2 1663841477 0,000
offline_datapoint_4 1663841477 0,370
offline_datapoint_5 1663841477 0,758
offline_datapoint_1 1663841480 18,085
offline_datapoint_0 1663841482 7121960960,000
offline_datapoint_3 1663841480 4,233
offline_datapoint_6 1663841480 652,480
offline_datapoint_7 1663841480 0,370
offline_datapoint_2 1663841480 0,000
offline_datapoint_4 1663841480 0,188
offline_datapoint_5 1663841480 0,473
offline_datapoint_1 1663841483 18,086
offline_datapoint_0 1663841485 7122632704,000
offline_datapoint_3 1663841483 0,953
offline_datapoint_6 1663841483 506,869
offline_datapoint_7 1663841483 0,188
offline_datapoint_2 1663841483 0,000
offline_datapoint_4 1663841483 0,336
offline_datapoint_5 1663841483 0,638
offline_datapoint_1 1663841486 18,093
offline_datapoint_0 1663841488 7125295104,000
offline_datapoint_3 1663841486 2,103
offline_datapoint_6 1663841486 603,369
offline_datapoint_7 1663841486 0,336
offline_datapoint_2 1663841486 0,000
offline_datapoint_4 1663841486 0,241
offline_datapoint_5 1663841486 0,499
offline_datapoint_1 1663841489 18,089
offline_datapoint_0 1663841491 7123628032,000
offline_datapoint_3 1663841489 2,290
offline_datapoint_6 1663841489 571,944
offline_datapoint_7 1663841489 0,241
offline_datapoint_2 1663841489 0,000
offline_datapoint_4 1663841489 0,260
offline_datapoint_5 1663841489 0,536
offline_datapoint_1 1663841492 18,090
offline_datapoint_0 1663841494 7124025344,000
offline_datapoint_3 1663841492 2,036
offline_datapoint_6 1663841492 543,538
offline_datapoint_7 1663841492 0,260
offline_datapoint_2 1663841492 0,000
offline_datapoint_4 1663841492 0,181
offline_datapoint_5 1663841492 0,479
offline_datapoint_1 1663841495 18,087
offline_datapoint_0 1663841497 7122960384,000
offline_datapoint_3 1663841495 2,122
offline_datapoint_6 1663841495 574,550
offline_datapoint_7 1663841495 0,181
offline_datapoint_2 1663841495 0,000
offline_datapoint_4 1663841495 0,185
offline_datapoint_5 1663841495 0,735
offline_datapoint_1 1663841498 18,088
offline_datapoint_0 1663841500 7123324928,000
offline_datapoint_3 1663841498 2,878
offline_datapoint_6 1663841498 567,342
offline_datapoint_7 1663841498 0,185
offline_datapoint_2 1663841498 0,000
offline_datapoint_4 1663841498 0,341
offline_datapoint_5 1663841498 0,563
offline_datapoint_1 1663841501 18,088
offline_datapoint_0 1663841503 7123099648,000
offline_datapoint_3 1663841501 1,799
